view,group_kind,group_label,regime,seed,risk_condition,bucket,metric,n,mean,sd,ci95_lo,ci95_hi
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,15,lap_time_fuel_adj_s,48,94.51167323813713,1.1639373689403865,94.18702670145426,94.83054315132442
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,16,lap_time_fuel_adj_s,47,94.79837599582397,1.0955043821870765,94.49701323125929,95.10736938606199
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,17,lap_time_fuel_adj_s,46,95.3088745606007,1.3934049385663057,94.8930400030109,95.71496429213838
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,18,lap_time_fuel_adj_s,45,95.95238828905353,1.3107841933963738,95.57901814313453,96.31571726609327
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,19,lap_time_fuel_adj_s,44,95.97957291461962,1.1729776436458124,95.64936114293866,96.30569176673683
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,20,lap_time_fuel_adj_s,42,96.1402931708022,1.041648224516015,95.82395237387858,96.4419505359115
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,21,lap_time_fuel_adj_s,42,96.7037612023075,1.2345694985397786,96.33736244757303,97.09087197966278
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,22,lap_time_fuel_adj_s,42,96.34065578758167,1.2407012788220255,95.95770433497317,96.6913644201825
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,23,lap_time_fuel_adj_s,42,97.12772308815903,1.1768740963907443,96.76747785165198,97.4854365702039
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,24,lap_time_fuel_adj_s,39,97.22390080318569,1.2527573918193633,96.85122267332136,97.59066475939031
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,25,lap_time_fuel_adj_s,34,97.02719253561027,1.2368184232502868,96.61581017917122,97.43648378348512
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,26,lap_time_fuel_adj_s,29,97.54913316681557,1.2326032435311318,97.12049784007465,97.95342538644178
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,27,lap_time_fuel_adj_s,27,98.03751096049017,1.3209566042547727,97.54876933355722,98.51456031649097
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,28,lap_time_fuel_adj_s,26,98.21743619479099,1.239040852005823,97.75077863219421,98.68296135961567
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,29,lap_time_fuel_adj_s,26,98.60869185265928,1.2905309952048307,98.1251461443228,99.10504549269452
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,30,lap_time_fuel_adj_s,24,98.59505494776444,1.2556648916911801,98.15420179856027,99.09840779093855
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,31,lap_time_fuel_adj_s,23,98.90108384901514,1.1638163620077702,98.43530144387495,99.36205325519963
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,32,lap_time_fuel_adj_s,22,99.25980223268404,1.180057389652437,98.77084101195469,99.73693620148602
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,33,lap_time_fuel_adj_s,21,99.12470480834148,0.9858928935691571,98.70380259707734,99.54655613139744
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,34,lap_time_fuel_adj_s,19,99.25539466860621,1.419782110696999,98.64432420704034,99.82709685364384
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,35,lap_time_fuel_adj_s,19,99.45356889311695,1.4428274398067602,98.82000192085776,100.05834780465872
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,36,lap_time_fuel_adj_s,16,99.94324639611466,1.2467719575449274,99.34441535449437,100.54888641971598
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_unconstrained_seed1,unconstrained,1,,37,lap_time_fuel_adj_s,15,100.47822763891223,0.7642513131678598,100.0816203373177,100.84584926790257
